Join_Count,TARGET_FID,OBJECTID,Project,BLM_AdminS,District,FieldOffic,Evaluation,PointID,StreamName,COMID,AU,georef_notes,georef_ID305b_cycle,StreamOrde,FieldEvalD,SampledMid,SampledM_1,BottomReac,BottomRe_1,TopReachLa,TopReachLo,ProtocolRe,ProtocolTy,ProtocolVe,FieldStatu,PointSelec,OriginalDe,OriginalSt,EcoregionS,PctOverhea,PctBankOve,VegComplex,VegCompl_1,VegCompl_2,PctNoxious,PctNativeW,PctNoxio_1,PctSedgeRu,PctEquiset,InvasiveIn,ObservedIn,ExpectedIn,OE_Macroin,MMI_Macroi,OE_MMI_Mod,OE_MMI_M_1,Macroinver,TotalNitro,TotalPhosp,SpecificCo,pH,InstantTem,AugTempAvg,TurbidityA,PoolCount,PctPools,PoolFreq,ResPoolDep,LgWoodInCh,LgWoodIn_1,LgWoodIn_2,LgWoodAbov,LgWoodAb_1,LgWoodAb_2,PctFinesLe,PctFines_1,D16,D84,D50,GeometricM,PctPoolTai,PctPoolT_1,PctBankCov,PctBankSta,PctBankC_1,PctBankC_2,PctBankC_3,BankfullHe,BenchHeigh,BankfullDe,BenchDepth,ChannelInc,Floodplain,InstreamHa,BankAngleA,PctBanksUn,ThalwegDep,ThalwegD_1,PctDry,BankfullWi,WettedWidt,WettedWi_1,Entrenchme,Entrench_1,PctSlope,Sinuosity,HumanInflu,BeaverFlow,BeaverSign,WaterWithd,SideChanne,PhotoLink,CoreSubset,Supplement,GreenlineV,Evaluati_1,RecordID,GlobalID,created_us,created_da,last_edite,last_edi_1,NAMC_Sampl,OBJECTID_1,ECO,LEVEL4_NAM,LEVEL3,LEVEL3_NAM,L3CODE,L3NAME,L2CODE,L2NAME,L1CODE,L1NAME,STATE,EPA_REGION,L4_KEY,L3_KEY,L2_KEY,L1_KEY,SITECLASS,SUM_ACRES,HUC4NAME,BASIN,SQ_MILES,HUC4CODE,DEQ_ADMIN,CLASSTYPE,HUCCODE,RuleID,Shape_STAr,Shape_STLe
1,159,160,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1015_2020-06-27,PO-SS-1015,UNNAMED TRIBUTARY TO CROW CREEK,23135597,ID17040105SK008_02,,2022,2,6/27/2020,42.657309,-111.046438,42.657061,-111.045734,42.657545,-111.046902,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_PocatelloFO_Standard_2019,PocatelloFO,NorthernRockies_SmallWadeable,86.5,88.5,0,0,0,0,100,100,82,0,Absent,9,15.1578,0.593755,0,ColumbiaRiverBasin_PIBO,Pass,300,260,120.1,552,8.4,15.7,11.59,0,4,4.83,26.7,0.16,2,1.212,0.097,0,0,0,39.9,51.2,2,30,6,7,0,0,100,100,100,0,0,0.09,0.14,0.36,0.41,-0.81,1.16,0,81,0,0.19,0.25,0,0.97,0.72,0.74,2.82,3,2.38,1.37,"LandfillTrash, LivestockHorseBurro, PastureHayFence, Pipes, RoadRailroadCulvert",None,Common,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1015_2020-06-27/,No,,No,2A675B92-20E2-4E88-8734-269FC2AFBE35,PO-SS-1015_2020-06-27,{C3C98589-6780-417F-950A-AF9CC29FA58B},,,LSHANK,2/6/2023,176558,903,17o,Partly Forested Mountains,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17o  Partly Forested Mountains,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,252547.703,Salt,Upper Snake,394.606,17040105,PRO,1,17040105,1,1022028383,236483.6669
1,160,161,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1016_2020-07-07,PO-SS-1016,UNNAMED,23150382,ID17040205SK021_02,,2022,1,7/7/2020,43.077465,-111.357492,43.076948,-111.357971,43.077805,-111.357273,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_PocatelloFO_Standard_2019,PocatelloFO,NorthernRockies_SmallWadeable,95.5,97.3,0,0,0,0,100,86,95,0,Absent,12,15.3236,0.783106,0,ColumbiaRiverBasin_PIBO,Pass,300,148,90.3,281,8.02,14.4,11.14,0,9,6.24,60,0.08,12,7.273,2.956,0,0,0,51.2,54.7,1,15,2,4,0,0,93,95,93,0,0,0.17,0.24,0.23,0.31,-0.76,1.31,0,113,0,0.47,0.06,0,1.95,0.67,0.67,1.09,2.56,5.61,1.35,None,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1016_2020-07-07/,No,,No,58EA7FC7-B4C1-4C00-9EA7-2AEEF525E84F,PO-SS-1016_2020-07-07,{F2543F63-9392-4B8E-BB85-55F1B823A283},,,LSHANK,2/6/2023,176559,902,17o,Partly Forested Mountains,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17o  Partly Forested Mountains,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,131310.928,Willow,Upper Snake,205.173,17040205,IRO,1,17040205,1,531398598.4,276258.5666
1,161,162,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1018_2020-07-23,PO-SS-1018,,4470483,ID16010201BR011_02,,2022,1,7/23/2020,42.309633,-111.488421,42.309909,-111.487831,42.309321,-111.488946,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_PocatelloFO_Standard_2019,PocatelloFO,SouthernRockies_SmallWadeable,86.6,95.5,0,0,0,0,100,32,100,0,Absent,13,15.5038,0.838506,0,ColumbiaRiverBasin_PIBO,Pass,300,559,48,12.8,7.43,11.4,13.75,0,16,14.72,106.7,0.1,17,11.333,1.445,0,0,0,41.9,55.2,2,16,5,5,0,0,95,95,95,0,0,0.15,0.15,0.22,0.22,-0.99,1.01,0,118,0,0.44,0.08,0,1.18,0.66,0.66,3,3,5.21,1.33,LivestockHorseBurro,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1018_2020-07-23/,No,,No,D9558817-AC8D-4CCB-9931-29C408278759,PO-SS-1018_2020-07-23,{02256AC2-88C5-42EB-8129-7555EDB45D92},,,LSHANK,2/6/2023,176560,1095,19f,Semiarid Foothills,19,Wasatch and Uinta Mountains,6.2.13,Wasatch and Uinta Mountains,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,19f  Semiarid Foothills,19  Wasatch and Uinta Mountains,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,174913.656,Bear Lake,Bear River,273.303,16010201,PRO,2,16010201,2,707853285.4,201627.6955
1,162,163,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1023_2019-07-12,PO-SS-1023,MIDNIGHT CREEK,24557865,ID17040206SK012_02,,2022,2,7/12/2019,42.726382,-112.52504,42.72609,-112.52565,42.726741,-112.524482,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_PocatelloFO_Standard_2019,PocatelloFO,NorthernXericBasin_SmallWadeable,98.4,98.7,0,0,0,0,86,0,9,0,Absent,11,13.44068468,0.81841069,0,ColumbiaRiverBasin_PIBO,Pass,300,339.8,23,351.1,8.34,11.3,14.61,0,5,10.16,33.3,0.19,7,4.667,0.276,0,0,0,8.1,10.5,13,114,41,36,0,0,0,0,0,0,0,0.53,0.85,0.76,1.08,-0.38,1.43,0,126,0,0,0,0,3.58,2.22,2.22,1.87,1.94,4.41,1.25,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1023_2019-07-12/,No,,No,77295207-CD58-4EFC-A4CB-C22627678985,PO-SS-1023_2019-07-12,{81D3E9D1-F436-492B-9695-E3477BEB09AA},,,LSHANK,2/6/2023,172449,956,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,172880.415,American Falls,Upper Snake,270.126,17040206,PRO,3,17040206,3,699625016.5,269795.0128
1,163,164,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1026_2019-08-10,PO-SS-1026,WEST BOB SMITH CREEK,23157942,ID17040208SK016_02c,,2022,1,8/10/2019,42.659134,-112.1134,42.658434,-112.113426,42.659753,-112.113407,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_PocatelloFO_Standard_2019,PocatelloFO,NorthernXericBasin_SmallWadeable,95.3,93.8,0,0,0,0,100,0,5,0,Absent,11,13.46977342,0.81664328,0,ColumbiaRiverBasin_PIBO,Pass,300,187.4,0,311.7,8.1,8.9,14.79,0,12,15.28,80,0.24,5,3.333,0.17,0,0,0,2.9,4.8,18,88,38,36,0,0,0,0,0,0,0,0.09,0.26,0.25,0.41,-0.58,1.66,0,125,0,0.41,0.16,0,2.72,2.25,2.29,1.75,1.61,7.92,1.02,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1026_2019-08-10/,No,,No,EE9232CD-3A57-4F75-B7C7-4EBB5FC09704,PO-SS-1026_2019-08-10,{C552298D-E925-4E0F-AE90-C97831FFDC49},,,LSHANK,2/6/2023,172450,960,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,526161.896,Portneuf,Upper Snake,822.128,17040208,PRO,3,17040208,3,2129310166,700979.559
1,164,165,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1027_2020-08-05,PO-SS-1027,WOOD CANYON,1185691,ID16020309BR001_02,,2022,1,8/5/2020,42.222057,-112.511048,42.221735,-112.510814,42.22242,-112.511283,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Partial Reach,RandomGRTS,ID_PocatelloFO_Standard_2019,PocatelloFO,NorthernXericBasin_SmallWadeable,70.2,87.7,0,0,0,0,68,73,100,0,Absent,7,15.2596,0.458729,0,ColumbiaRiverBasin_PIBO,Pass,300,557,145,502,8.56,22.1,13.58,0,0,0,0,0,0,0,0,0,0,0,70.5,75.3,1,12,1,2,0,0,97,100,97,0,0,0.09,0.1,0.1,0.11,-0.97,1.08,0,130,0,0.61,0.01,0,0.76,0.32,0.32,2.59,3,5.05,0,"HydrologicAlterations, LandfillTrash, LivestockHorseBurro, LoggingOperations, Pipes, Recreation, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1027_2020-08-05/,No,,No,2DC9F352-0171-4147-A987-F59F36881912,PO-SS-1027_2020-08-05,{7983CBB9-54F1-426C-83E3-0E04603088B8},,,LSHANK,2/6/2023,176561,958,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,86885.182,Curlew Valley,Bear River,135.758,16020309,PRO,3,16020309,3,351613263.4,181289.3795
1,165,166,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1030_2020-08-04,PO-SS-1030,ARKANSAS CREEK,23157022,ID17040208SK006_02a,,2022,2,8/4/2020,42.537994,-112.126989,42.537446,-112.127277,42.538599,-112.126933,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_PocatelloFO_Standard_2019,PocatelloFO,NorthernXericBasin_SmallWadeable,67.8,89.3,0,0,0,0,86,95,0,0,Absent,5,13.0591,0.382874,0,ColumbiaRiverBasin_PIBO,Pass,300,4412,291.2,514,8.47,10.2,0,0,5,17.84,33.3,0.12,0,0,0,0,0,0,55.2,58.1,1,64,1,5,0,0,90,98,90,0,0,0.09,0.16,0.2,0.26,-0.79,1.27,0,129,0,0.59,0.09,0,1.21,0.82,0.82,3,3,2.77,1.14,"LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1030_2020-08-04/,No,,No,D00B1F0A-FE60-4D21-8CFE-DB26622AA8FB,PO-SS-1030_2020-08-04,{A348E157-EBB4-4BAF-94F7-8D93B8D5A36C},,,LSHANK,2/6/2023,176562,1009,80i,Sagebrush Steppe Valleys,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80i  Sagebrush Steppe Valleys,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,92441.714,Portneuf,Upper Snake,144.44,17040208,PRO,3,17040208,3,374099839.6,94541.58077
1,166,167,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-TR-1103_2019-09-22,PO-TR-1103,BLACKFOOT RIVER,24479025,ID17040207SK002_05,,2022,5,9/22/2019,43.07213,-111.925451,43.075007,-111.926508,43.068889,-111.926011,720,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,Targeted,,NA,NorthernXericBasin_LargeWadeable,0,49.5,0,0,0,0,95,100,77,0,Absent,4,13.9010163,0.28774874,0,ColumbiaRiverBasin_PIBO,Pass,300,699.7,38.8,360.7,8.3,9.9,17.81,0,2,11.72,2.8,0.39,2,0.278,0.017,0,0,0,12.4,12.9,13,127,53,45,0,0,0,0,0,0,0,0.29,0.75,0.86,1.32,-0.25,1.56,0,118,0,0.25,0.55,0,34.63,32.96,33.16,1.17,1.93,0.2,1.06,"LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert",None,Common,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-TR-1103_2019-09-22/,No,,No,D1D9CAEA-00BF-4C75-81B9-44BD014898A7,PO-TR-1103_2019-09-22,{1DC64ADC-0B40-446C-95C6-2B63E25FDF18},,,LSHANK,2/6/2023,172451,955,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,232700.86,Blackfoot,Upper Snake,363.595,17040207,PRO,3,17040207,3,941710738.5,246111.7062
1,167,168,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-TR-1441_2019-07-15,PO-TR-1441,FISH HAVEN,4471207,ID16010201BR019_02a,,2022,3,7/15/2019,42.039761,-111.426995,42.0392,-111.42641,42.039557,-111.427791,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,Targeted,,NA,SouthernRockies_SmallWadeable,85.6,96.6,0,0,0,0,71,26,0,0,Absent,10,12.10788735,0.82590792,0,ColumbiaRiverBasin_PIBO,Pass,300,134.5,21,326.1,8.48,9.8,12.07,0,12,25.91,80,0.33,98,59.394,4.367,0,0,0,17.4,20.6,2,67,23,19,0,0,0,0,0,0,0,0.16,0.23,0.53,0.61,-0.75,1.14,0,141,0,0,0,0,6.96,4.27,4.35,3,1.88,0,1.24,"LandfillTrash, PastureHayFence, RoadRailroadCulvert",Minor,Common,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-TR-1441_2019-07-15/,No,,No,FEAEB871-9DE6-477D-BED6-5D17690C8790,PO-TR-1441_2019-07-15,{1FDE3C6F-C5BC-48B9-8BE7-7EE16DC4211C},,,LSHANK,2/6/2023,172452,1095,19f,Semiarid Foothills,19,Wasatch and Uinta Mountains,6.2.13,Wasatch and Uinta Mountains,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,19f  Semiarid Foothills,19  Wasatch and Uinta Mountains,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,174913.656,Bear Lake,Bear River,273.303,16010201,PRO,2,16010201,2,707853285.4,201627.6955
1,168,169,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-TR-1441_2019-09-05,PO-TR-1441,FISH HAVEN CREEK,4471207,ID16010201BR019_02a,,2022,3,9/5/2019,42.03972,-111.427017,42.039399,-111.426466,42.039821,-111.427816,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,Targeted,,NA,SouthernRockies_SmallWadeable,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.3,0,0,0,0,0,0,0,1.24,,Major,Common,Absent,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-TR-1441_2019-09-05/,Yes,,No,68621041-3741-4FC7-AA92-E3B6778994B7,PO-TR-1441_2019-09-05,{8FE0DA03-9969-49A9-913D-9A21BCDE6848},,,LSHANK,2/6/2023,,1095,19f,Semiarid Foothills,19,Wasatch and Uinta Mountains,6.2.13,Wasatch and Uinta Mountains,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,19f  Semiarid Foothills,19  Wasatch and Uinta Mountains,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,174913.656,Bear Lake,Bear River,273.303,16010201,PRO,2,16010201,2,707853285.4,201627.6955
1,169,170,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-TR-1465_2019-08-11,PO-TR-1465,INDIAN CREEK,4471117,ID16010201BR018_02b,,2022,1,8/11/2019,42.097987,-111.228,42.097513,-111.227979,42.098574,-111.227576,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,Targeted,,NA,EasternXericBasin_SmallWadeable,0,11.2,0,0,0,0,18,0,73,0,Absent,6,13.58140514,0.4417805,0,ColumbiaRiverBasin_PIBO,Pass,300,2731.5,65.9,408.6,8.28,11.2,13.21,0,1,0.29,6.7,0.08,0,0,0,0,0,0,17.6,27.1,2,19,11,9,0,0,0,0,0,0,0,0.08,0.13,0.19,0.23,-0.85,1.26,0,138,0,0.76,0.09,0,1.33,0.63,0.77,2.17,1.37,4.47,1.22,"LandfillTrash, PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-TR-1465_2019-08-11/,No,,No,C382768E-1FB1-40A3-8445-8DE59DD215E1,PO-TR-1465_2019-08-11,{440563D6-4BEB-4DA9-A3EE-FDA82E3B5D62},,,LSHANK,2/6/2023,172453,919,18d,Foothill Shrublands and Low Mountains,18,Wyoming Basin,10.1.4,Wyoming Basin,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,18d  Foothill Shrublands and Low Mountains,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,32547.523,Bear Lake,Bear River,50.856,16010201,PRO,3,16010201,3,131715678.8,84180.49054
1,170,171,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-TR-65484_2020-09-20,PO-TR-65484,NORTH CANYON CREEK,1185733,ID16020309BR001_03,,2022,3,9/20/2020,42.117546,-112.75231,42.116946,-112.75187,42.117766,-112.752553,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Partial Reach,Targeted,,NA,NorthernXericBasin_SmallWadeable,89.4,97.7,0,0,0,0,100,70,20,0,Potamopyrgus antipodarum,4,13.3154,0.300404,0,ColumbiaRiverBasin_PIBO,Pass,300,1364,94,318.4,8.07,14.3,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0.07,0.1,0,0,-0.89,0,0,140,0,0.2,0.14,0,1.12,1.02,1.02,3,3,0,0,LivestockHorseBurro,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-TR-65484_2020-09-20/,No,,No,400A8211-CEFF-4FEC-8F34-25B03EAF101D,PO-TR-65484_2020-09-20,{62F30078-C0EB-4A5A-840F-BFD53578E654},,,LSHANK,2/6/2023,176563,946,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,118497.618,Curlew Valley,Bear River,185.153,16020309,PRO,3,16020309,3,479544763.2,170362.3281
1,171,172,ID_PocatelloFO,ID,Idaho Falls District Office,Pocatello Field Office,PO-TR-81214_2020-09-20,PO-TR-81214,SOUTH FORK WALKER CREEK,23157400,ID17040208SK007_02a,,2022,1,9/20/2020,42.720005,-112.289814,42.720571,-112.289524,42.719462,-112.290228,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,Targeted,,NA,NorthernXericBasin_SmallWadeable,63,69,0,0,0,0,91,59,0,0,Absent,10,15.343,0.651765,0,ColumbiaRiverBasin_PIBO,Pass,300,411,48.3,374.6,8.19,8.3,12.6,0,3,3.22,20,0.16,5,3.03,0.282,0,0,0,79.5,80,1,14,2,3,0,0,38,40,26,0,0,0.2,0.54,0.32,0.65,-0.36,2.12,0,152,0,0.4,0.12,0,3.91,1.86,1.98,1.16,1.82,3.6,1.1,"LandfillTrash, LivestockHorseBurro",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-TR-81214_2020-09-20/,No,,No,D32D0FDB-0C6D-4046-86A1-16F1E8A6693D,PO-TR-81214_2020-09-20,{E1DE168E-84E7-494B-AF0B-009699E8C05E},,,LSHANK,2/6/2023,176564,960,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,526161.896,Portneuf,Upper Snake,822.128,17040208,PRO,3,17040208,3,2129310166,700979.559
1,172,173,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,IF-SS-10014_2016-07-09,IF-SS-10014,Eighteenmile Creek,23513116,ID17060204SL045_02,,2022,2,7/9/2016,44.481438,-113.067533,44.48201,-113.067938,44.481006,-113.066854,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,NorthernRockies_SmallWadeable,71.4,86.7,1.61,1.17,1.17,0,0,0,0,0,Absent,14,13.313489,1.051565,0,ColumbiaRiverBasin_PIBO,Pass,300,198.1,10.9,58.7,7.22,6.7,9.08,0,0,0,0,0,0,0,0,0,0,0,6.7,6.7,23,162,64,55,0,0,0,90,0,48,40,0.15,0.5,0.43,0.8,-0.35,1.9,0,116,0,0.23,0.26,0,3.6,2.83,2.83,0,0,4.34,1.06,"PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10014_2016-07-09/,No,,No,6B765100-6CF1-4A1B-B38D-69863E8D9210,IF-SS-10014_2016-07-09,{39D40C77-6F51-4158-B1D1-4735DE3C56E9},,,LSHANK,2/6/2023,158316,710,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,221255.697,Lemhi,Salmon,345.712,17060204,IRO,3,17060204,3,895393620.7,248596.4404
1,173,174,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,IF-SS-10442_2016-06-12,IF-SS-10442,Zeph Creek,23513794,ID17060204SL024_02,,2022,2,6/12/2016,44.79755,-113.59964,44.79811,-113.59998,44.7971,-113.59995,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,NorthernRockies_SmallWadeable,32.2,42.8,1.53,0.94,0.93,0,0,0,0,0,Absent,8,14.034996,0.570004,0,ColumbiaRiverBasin_PIBO,Pass,300,289.8,86.8,335,8.38,13.8,12.02,0,3,6.07,20,0.16,0,0,0,0,0,0,30.6,31.9,1,160,26,18,23,36,0,88,0,98,88,0.09,0.38,0.32,0.59,-0.41,1.94,0,116,0,0.31,0.23,0,2.44,1.85,1.85,0,0,1.65,1.34,"HydrologicAlterations, LandfillTrash, PastureHayFence, RoadRailroadCulvert",None,Absent,Present,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10442_2016-06-12/,No,,No,6BE3264C-937C-48BD-9719-09716EB379E1,IF-SS-10442_2016-06-12,{91E968BD-ECA3-434E-84E3-83E95774C760},,,LSHANK,2/6/2023,158319,710,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,221255.697,Lemhi,Salmon,345.712,17060204,IRO,3,17060204,3,895393620.7,248596.4404
