"","sampleId","taxonomyId","scientificName","levelId","levelName","otuName","splitCount"
"94",153068,908,"Probezzia",23,"Genus","Ceratopogoninae",2
"95",153068,1103,"Phaenopsectra",23,"Genus","Chironominae",7
"96",153068,1105,"Rheotanytarsus",23,"Genus","Chironominae",2
"97",153068,1112,"Pagastia",23,"Genus","Diamesinae",1
"98",153068,1117,"Brillia",23,"Genus","Orthocladiinae",1
"99",153068,1118,"Corynoneura",23,"Genus","Orthocladiinae",6
"100",153068,1123,"Diplocladius",23,"Genus","Orthocladiinae",2
"101",153068,1127,"Eukiefferiella brehmi group",30,"Species group","Orthocladiinae",9
"102",153068,1137,"Hydrobaenus",23,"Genus","Orthocladiinae",1
"103",153068,1147,"Orthocladius",23,"Genus","Orthocladiinae",1
"104",153068,1150,"Parametriocnemus",23,"Genus","Orthocladiinae",5
"105",153068,1165,"Tvetenia bavarica group",30,"Species group","Orthocladiinae",11
"106",153068,1176,"Thienemannimyia group",29,"Genus group","Tanypodinae",2
"107",153068,1306,"Tanytarsus",23,"Genus","Chironominae",7
"108",153068,1672,"Micropsectra",23,"Genus","Chironominae",15
"109",153068,1683,"Parakiefferiella",23,"Genus","Orthocladiinae",1
"110",153068,1688,"Chaetocladius",23,"Genus","Orthocladiinae",1
"111",153068,1760,"Radotanypus",23,"Genus","Tanypodinae",2
"112",153068,1986,"Orthocladiini/Metriocnemini",28,"Tribe group","Orthocladiinae",23
"113",153068,5845,"Ephemerella dorothea/excrucians",30,"Species group","Ephemerella",2
"114",153069,67,"Sperchon",23,"Genus","Acari",1
"115",153069,177,"Agathon",23,"Genus","Blephariceridae",1
"116",153069,182,"Chironominae",20,"SubFamily","Chironominae",3
"117",153069,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",88
"118",153069,187,"Tanypodinae",20,"SubFamily","Tanypodinae",2
"119",153069,250,"Baetis",23,"Genus","Baetis",44
"120",153069,279,"Cinygmula",23,"Genus","Cinygmula",34
"121",153069,280,"Epeorus",23,"Genus","Epeorus",6
"122",153069,303,"Ameletus",23,"Genus","Ameletus",3
"123",153069,418,"Suwallia",23,"Genus","Other_Chloroperlidae",7
"124",153069,519,"Lepidostoma",23,"Genus","Lepidostoma",1
"125",153069,536,"Dicosmoecus",23,"Genus","Dicosmoecus",1
"126",153069,1111,"Diamesa",23,"Genus","Diamesinae",5
"127",153069,1115,"Pseudodiamesa",23,"Genus","Diamesinae",79
"128",153069,1117,"Brillia",23,"Genus","Orthocladiinae",10
"129",153069,1153,"Parorthocladius",23,"Genus","Orthocladiinae",1
"130",153069,1156,"Pseudorthocladius",23,"Genus","Orthocladiinae",1
"131",153069,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",1
"132",153069,1219,"Hydraena",23,"Genus","Hydraena",1
"133",153069,1353,"Ceratopogon",23,"Genus","Ceratopogoninae",7
"134",153069,1481,"Chyranda centralis",25,"Species","Chyrandra",1
"135",153069,1672,"Micropsectra",23,"Genus","Chironominae",1
"136",153069,1696,"Zavrelimyia",23,"Genus","Tanypodinae",1
"137",153069,1706,"Rhyacophila angelita group",30,"Species group","Rhyacophila_angelita_group",1
"138",153070,19,"Oligochaeta",10,"SubClass","Other_Oligochaeta",6
"139",153070,58,"Trombidiformes",13,"Order","Acari",3
"140",153070,67,"Sperchon",23,"Genus","Acari",3
"141",153070,135,"Optioservus",23,"Genus","Optioservus",138
"142",153070,146,"Zaitzevia parvulua parvula",26,"SubSpecies","Zaitzevia",47
"143",153070,182,"Chironominae",20,"SubFamily","Chironominae",18
"144",153070,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",3
"145",153070,187,"Tanypodinae",20,"SubFamily","Tanypodinae",1
"146",153070,237,"Dicranota",23,"Genus","Dicranota",1
"147",153070,250,"Baetis",23,"Genus","Baetis",26
"148",153070,307,"Tricorythodes",23,"Genus","Tricorythodes",1
"149",153070,462,"Isoperla",23,"Genus","Isoperla",4
"150",153070,499,"Hydropsyche",23,"Genus","Hydropsyche",4
"151",153070,932,"Brachycentrus occidentalis",25,"Species","Brachycentrus",6
"152",153070,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",28
"153",153070,1743,"Cleptelmis addenda",25,"Species","Cleptelmis",11
"154",153071,182,"Chironominae",20,"SubFamily","Chironominae",49
"155",153071,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",50
"156",153071,187,"Tanypodinae",20,"SubFamily","Tanypodinae",49
"157",153071,223,"Simulium",23,"Genus","Simulium",2
"158",153071,233,"Tabanus",23,"Genus","Tabanidae",1
"159",153071,250,"Baetis",23,"Genus","Baetis",1
"160",153071,1103,"Phaenopsectra",23,"Genus","Chironominae",2
"161",153071,1105,"Rheotanytarsus",23,"Genus","Chironominae",19
"162",153071,1123,"Diplocladius",23,"Genus","Orthocladiinae",1
"163",153071,1176,"Thienemannimyia group",29,"Genus group","Tanypodinae",9
"164",153071,1306,"Tanytarsus",23,"Genus","Chironominae",7
"165",153071,1672,"Micropsectra",23,"Genus","Chironominae",12
"166",153071,1760,"Radotanypus",23,"Genus","Tanypodinae",60
"167",153071,1986,"Orthocladiini/Metriocnemini",28,"Tribe group","Orthocladiinae",38
"168",153098,63,"Lebertia",23,"Genus","Acari",2
"169",153098,135,"Optioservus",23,"Genus","Optioservus",33
"170",153098,144,"Zaitzevia",23,"Genus","Zaitzevia",24
"171",153098,182,"Chironominae",20,"SubFamily","Chironominae",15
"172",153098,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",1
"173",153098,236,"Antocha monticola",25,"Species","Antocha",4
"174",153098,237,"Dicranota",23,"Genus","Dicranota",1
"175",153098,250,"Baetis",23,"Genus","Baetis",5
"176",153098,267,"Drunella doddsii",25,"Species","Drunella_doddsii",1
"177",153098,280,"Epeorus",23,"Genus","Epeorus",2
"178",153098,419,"Sweltsa",23,"Genus","Other_Chloroperlidae",3
"179",153098,488,"Agapetus",23,"Genus","Agapetus",24
"180",153098,491,"Glossosoma",23,"Genus","Glossosoma",5
"181",153098,499,"Hydropsyche",23,"Genus","Hydropsyche",1
"182",153098,519,"Lepidostoma",23,"Genus","Lepidostoma",1
"183",153098,834,"Diphetor hageni",25,"Species","Diphetor",1
"184",153098,908,"Probezzia",23,"Genus","Ceratopogoninae",1
"185",153098,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",12
"186",153098,1077,"Ordobrevia nubifer",25,"Species","Ordobrevia",11
"187",153098,1103,"Phaenopsectra",23,"Genus","Chironominae",1
"188",153098,1105,"Rheotanytarsus",23,"Genus","Chironominae",1
"189",153098,1111,"Diamesa",23,"Genus","Diamesinae",2
"190",153098,1112,"Pagastia",23,"Genus","Diamesinae",1
"191",153098,1142,"Lopescladius",23,"Genus","Orthocladiinae",2
"192",153098,1150,"Parametriocnemus",23,"Genus","Orthocladiinae",1
"193",153098,1164,"Thienemanniella",23,"Genus","Orthocladiinae",1
"194",153098,1301,"Polypedilum",23,"Genus","Chironominae",1
"195",153098,1306,"Tanytarsus",23,"Genus","Chironominae",127
"196",153098,1488,"Onocosmoecus unicolor",25,"Species","Onocosmoecus",1
"197",153098,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila_betteni_group",2
"198",153098,1672,"Micropsectra",23,"Genus","Chironominae",11
"199",153098,1685,"Cladotanytarsus",23,"Genus","Chironominae",1
"200",153098,2253,"Neoplasta",23,"Genus","Chelifera_Metachela_Neoplasta",1
"201",153110,19,"Oligochaeta",10,"SubClass","Other_Oligochaeta",3
"202",153110,66,"Sperchonidae",19,"Family","Acari",1
"203",153110,135,"Optioservus",23,"Genus","Optioservus",10
"204",153110,182,"Chironominae",20,"SubFamily","Chironominae",28
"205",153110,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",105
"206",153110,223,"Simulium",23,"Genus","Simulium",2
"207",153110,237,"Dicranota",23,"Genus","Dicranota",2
"208",153110,250,"Baetis",23,"Genus","Baetis",3
"209",153110,462,"Isoperla",23,"Genus","Isoperla",1
"210",153110,509,"Hydroptila",23,"Genus","Hydroptilidae",1
"211",153110,568,"Wormaldia",23,"Genus","Wormaldia",1
"212",153110,647,"Pisidium",23,"Genus","Pisidiidae",1
"213",153110,834,"Diphetor hageni",25,"Species","Diphetor",2
"214",153110,863,"Cricotopus",23,"Genus","Orthocladiinae",16
"215",153110,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",4
"216",153110,1105,"Rheotanytarsus",23,"Genus","Chironominae",21
"217",153110,1109,"Sublettea",23,"Genus","Chironominae",1
"218",153110,1111,"Diamesa",23,"Genus","Diamesinae",2
"219",153110,1112,"Pagastia",23,"Genus","Diamesinae",5
"220",153110,1127,"Eukiefferiella brehmi group",30,"Species group","Orthocladiinae",34
"221",153110,1130,"Eukiefferiella gracei group",30,"Species group","Orthocladiinae",27
"222",153110,1147,"Orthocladius",23,"Genus","Orthocladiinae",11
"223",153110,1158,"Rheocricotopus",23,"Genus","Orthocladiinae",1
"224",153110,1163,"Synorthocladius",23,"Genus","Orthocladiinae",4
"225",153110,1176,"Thienemannimyia group",29,"Genus group","Tanypodinae",2
"226",153110,1986,"Orthocladiini/Metriocnemini",28,"Tribe group","Orthocladiinae",4
"227",153110,4075,"Eukiefferiella coerulescens group",30,"Species group","Orthocladiinae",2
"228",153110,5845,"Ephemerella dorothea/excrucians",30,"Species group","Ephemerella",6
"229",153111,19,"Oligochaeta",10,"SubClass","Other_Oligochaeta",18
"230",153111,58,"Trombidiformes",13,"Order","Acari",1
"231",153111,63,"Lebertia",23,"Genus","Acari",1
"232",153111,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",62
"233",153111,201,"Chelifera",23,"Genus","Chelifera_Metachela_Neoplasta",1
"234",153111,202,"Clinocera",23,"Genus","Clinocera",1
"235",153111,250,"Baetis",23,"Genus","Baetis",37
"236",153111,264,"Caudatella",23,"Genus","Caudatella",4
"237",153111,267,"Drunella doddsii",25,"Species","Drunella_doddsii",2
"238",153111,279,"Cinygmula",23,"Genus","Cinygmula",12
"239",153111,280,"Epeorus",23,"Genus","Epeorus",2
"240",153111,419,"Sweltsa",23,"Genus","Other_Chloroperlidae",2
"241",153111,420,"Leuctridae",19,"Family","Leuctridae",1
"242",153111,439,"Zapada",23,"Genus","Zapada",4
"243",153111,443,"Yoraperla",23,"Genus","Peltoperlidae",1
"244",153111,474,"Taeniopterygidae",19,"Family","Taeniopterygidae",1
"245",153111,484,"Micrasema",23,"Genus","Micrasema",1
"246",153111,491,"Glossosoma",23,"Genus","Glossosoma",10
"247",153111,549,"Neophylax",23,"Genus","Neophylax",1
"248",153111,567,"Dolophilodes",23,"Genus","Dolophilodes",2
"249",153111,589,"Neothremma",23,"Genus","Neothremma",9
"250",153111,647,"Pisidium",23,"Genus","Pisidiidae",1
"251",153111,809,"Brachycentrus americanus",25,"Species","Brachycentrus",3
"252",153111,836,"Drunella spinifera",25,"Species","Drunella_spinifera",1
"253",153111,909,"Zapada cinctipes",25,"Species","Zapada",2
"254",153111,1002,"Parapsyche elsis",25,"Species","Parapsyche",2
"255",153111,1105,"Rheotanytarsus",23,"Genus","Chironominae",1
"256",153111,1108,"Stempellinella",23,"Genus","Chironominae",54
"257",153111,1112,"Pagastia",23,"Genus","Diamesinae",20
"258",153111,1115,"Pseudodiamesa",23,"Genus","Diamesinae",1
"259",153111,1129,"Eukiefferiella devonica group",30,"Species group","Orthocladiinae",8
"260",153111,1137,"Hydrobaenus",23,"Genus","Orthocladiinae",3
"261",153111,1158,"Rheocricotopus",23,"Genus","Orthocladiinae",6
"262",153111,1165,"Tvetenia bavarica group",30,"Species group","Orthocladiinae",2
"263",153111,1176,"Thienemannimyia group",29,"Genus group","Tanypodinae",1
"264",153111,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",2
"265",153111,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila_brunnea_vemna_groups",3
"266",153111,1280,"Zapada columbiana",25,"Species","Zapada",3
"267",153111,1306,"Tanytarsus",23,"Genus","Chironominae",1
"268",153111,1318,"Zapada oregonensis group",30,"Species group","Zapada",6
"269",153111,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila_betteni_group",1
"270",153111,1672,"Micropsectra",23,"Genus","Chironominae",1
"271",153111,1986,"Orthocladiini/Metriocnemini",28,"Tribe group","Orthocladiinae",2
"272",153111,5757,"Chloroperlinae",20,"SubFamily","Other_Chloroperlidae",1
"273",153111,5846,"Ephemerella tibialis",25,"Species","Ephemerella",2
"274",153114,19,"Oligochaeta",10,"SubClass","Other_Oligochaeta",5
"275",153114,63,"Lebertia",23,"Genus","Acari",1
"276",153114,128,"Heterlimnius",23,"Genus","Heterlimnius",21
"277",153114,182,"Chironominae",20,"SubFamily","Chironominae",20
"278",153114,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",61
"279",153114,236,"Antocha monticola",25,"Species","Antocha",2
"280",153114,250,"Baetis",23,"Genus","Baetis",30
"281",153114,267,"Drunella doddsii",25,"Species","Drunella_doddsii",17
"282",153114,271,"Serratella",23,"Genus","Serratella",11
"283",153114,279,"Cinygmula",23,"Genus","Cinygmula",3
"284",153114,280,"Epeorus",23,"Genus","Epeorus",10
"285",153114,303,"Ameletus",23,"Genus","Ameletus",3
"286",153114,418,"Suwallia",23,"Genus","Other_Chloroperlidae",7
"287",153114,463,"Kogotus",23,"Genus","Kogotus",1
"288",153114,807,"Arctopsyche grandis",25,"Species","Arctopsyche",3
"289",153114,809,"Brachycentrus americanus",25,"Species","Brachycentrus",1
"290",153114,834,"Diphetor hageni",25,"Species","Diphetor",3
"291",153114,836,"Drunella spinifera",25,"Species","Drunella_spinifera",1
"292",153114,907,"Acentrella",23,"Genus","Acentrella",2
"293",153114,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",10
"294",153114,1112,"Pagastia",23,"Genus","Diamesinae",19
"295",153114,1113,"Potthastia gaedii group",30,"Species group","Diamesinae",1
"296",153114,1117,"Brillia",23,"Genus","Orthocladiinae",2
"297",153114,1131,"Eukiefferiella pseudomontana group",30,"Species group","Orthocladiinae",4
"298",153114,1147,"Orthocladius",23,"Genus","Orthocladiinae",21
"299",153114,1158,"Rheocricotopus",23,"Genus","Orthocladiinae",1
"300",153114,1165,"Tvetenia bavarica group",30,"Species group","Orthocladiinae",3
"301",153114,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",1
"302",153114,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila_brunnea_vemna_groups",4
"303",153114,1270,"Doroneuria theodora",25,"Species","Doroneuria",1
"304",153114,1301,"Polypedilum",23,"Genus","Chironominae",22
"305",153114,1306,"Tanytarsus",23,"Genus","Chironominae",4
"306",153114,1672,"Micropsectra",23,"Genus","Chironominae",1
"307",153114,1986,"Orthocladiini/Metriocnemini",28,"Tribe group","Orthocladiinae",2
"308",153114,2172,"Torrenticola",23,"Genus","Acari",1
"309",153114,4055,"Chelifera/Neoplasta",29,"Genus group","Chelifera_Metachela_Neoplasta",1
"310",153115,19,"Oligochaeta",10,"SubClass","Other_Oligochaeta",8
"311",153115,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",25
"312",153115,134,"Narpus concolor",25,"Species","Narpus",1
"313",153115,182,"Chironominae",20,"SubFamily","Chironominae",7
"314",153115,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",16
"315",153115,237,"Dicranota",23,"Genus","Dicranota",1
"316",153115,250,"Baetis",23,"Genus","Baetis",51
"317",153115,264,"Caudatella",23,"Genus","Caudatella",2
"318",153115,267,"Drunella doddsii",25,"Species","Drunella_doddsii",11
"319",153115,279,"Cinygmula",23,"Genus","Cinygmula",53
"320",153115,280,"Epeorus",23,"Genus","Epeorus",12
"321",153115,285,"Rhithrogena",23,"Genus","Rhithrogena",10
"322",153115,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",3
"323",153115,419,"Sweltsa",23,"Genus","Other_Chloroperlidae",7
"324",153115,464,"Megarcys",23,"Genus","Megarcys",2
"325",153115,484,"Micrasema",23,"Genus","Micrasema",2
"326",153115,549,"Neophylax",23,"Genus","Neophylax",1
"327",153115,589,"Neothremma",23,"Genus","Neothremma",30
"328",153115,647,"Pisidium",23,"Genus","Pisidiidae",12
"329",153115,863,"Cricotopus",23,"Genus","Orthocladiinae",2
"330",153115,1075,"Lara avara",25,"Species","Lara",1
"331",153115,1105,"Rheotanytarsus",23,"Genus","Chironominae",1
"332",153115,1108,"Stempellinella",23,"Genus","Chironominae",1
"333",153115,1118,"Corynoneura",23,"Genus","Orthocladiinae",2
"334",153115,1135,"Heleniella",23,"Genus","Orthocladiinae",3
"335",153115,1147,"Orthocladius",23,"Genus","Orthocladiinae",2
"336",153115,1150,"Parametriocnemus",23,"Genus","Orthocladiinae",2
"337",153115,1164,"Thienemanniella",23,"Genus","Orthocladiinae",1
"338",153115,1165,"Tvetenia bavarica group",30,"Species group","Orthocladiinae",1
"339",153115,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",21
"340",153115,1306,"Tanytarsus",23,"Genus","Chironominae",1
"341",153115,1672,"Micropsectra",23,"Genus","Chironominae",3
"342",153115,1688,"Chaetocladius",23,"Genus","Orthocladiinae",1
"343",153115,1986,"Orthocladiini/Metriocnemini",28,"Tribe group","Orthocladiinae",2
"344",153115,5757,"Chloroperlinae",20,"SubFamily","Other_Chloroperlidae",2
"345",153122,58,"Trombidiformes",13,"Order","Acari",1
"346",153122,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",47
"347",153122,198,"Dixa",23,"Genus","Dixa",1
"348",153122,223,"Simulium",23,"Genus","Simulium",4
"349",153122,237,"Dicranota",23,"Genus","Dicranota",1
"350",153122,250,"Baetis",23,"Genus","Baetis",64
"351",153122,264,"Caudatella",23,"Genus","Caudatella",4
"352",153122,267,"Drunella doddsii",25,"Species","Drunella_doddsii",10
"353",153122,279,"Cinygmula",23,"Genus","Cinygmula",7
"354",153122,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",8
"355",153122,419,"Sweltsa",23,"Genus","Other_Chloroperlidae",2
"356",153122,431,"Malenka",23,"Genus","Malenka",1
"357",153122,484,"Micrasema",23,"Genus","Micrasema",3
"358",153122,549,"Neophylax",23,"Genus","Neophylax",1
"359",153122,589,"Neothremma",23,"Genus","Neothremma",9
"360",153122,647,"Pisidium",23,"Genus","Pisidiidae",37
"361",153122,809,"Brachycentrus americanus",25,"Species","Brachycentrus",1
"362",153122,834,"Diphetor hageni",25,"Species","Diphetor",8
"363",153122,836,"Drunella spinifera",25,"Species","Drunella_spinifera",2
"364",153122,908,"Probezzia",23,"Genus","Ceratopogoninae",1
"365",153122,909,"Zapada cinctipes",25,"Species","Zapada",14
"366",153122,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",2
"367",153122,1115,"Pseudodiamesa",23,"Genus","Diamesinae",1
"368",153122,1130,"Eukiefferiella gracei group",30,"Species group","Orthocladiinae",5
"369",153122,1141,"Limnophyes",23,"Genus","Orthocladiinae",1
"370",153122,1147,"Orthocladius",23,"Genus","Orthocladiinae",2
"371",153122,1150,"Parametriocnemus",23,"Genus","Orthocladiinae",9
"372",153122,1158,"Rheocricotopus",23,"Genus","Orthocladiinae",3
"373",153122,1164,"Thienemanniella",23,"Genus","Orthocladiinae",7
"374",153122,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",6
"375",153122,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila_brunnea_vemna_groups",5
"376",153122,1301,"Polypedilum",23,"Genus","Chironominae",4
"377",153122,1672,"Micropsectra",23,"Genus","Chironominae",9
"378",153122,1743,"Cleptelmis addenda",25,"Species","Cleptelmis",13
"379",153122,2150,"Mideopsis",23,"Genus","Acari",1
"380",153122,2539,"Eukiefferiella brevicalcar group",30,"Species group","Orthocladiinae",1
"381",153122,5757,"Chloroperlinae",20,"SubFamily","Other_Chloroperlidae",1
"382",153122,5846,"Ephemerella tibialis",25,"Species","Ephemerella",4
"383",153123,19,"Oligochaeta",10,"SubClass","Other_Oligochaeta",9
"384",153123,58,"Trombidiformes",13,"Order","Acari",3
"385",153123,63,"Lebertia",23,"Genus","Acari",2
"386",153123,66,"Sperchonidae",19,"Family","Acari",2
"387",153123,128,"Heterlimnius",23,"Genus","Heterlimnius",40
"388",153123,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",3
"389",153123,130,"Lara",23,"Genus","Lara",1
"390",153123,182,"Chironominae",20,"SubFamily","Chironominae",1
"391",153123,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",4
"392",153123,213,"Glutops",23,"Genus","Glutops",1
"393",153123,216,"Pericoma",23,"Genus","Pericoma_Telmatoscopus",1
"394",153123,223,"Simulium",23,"Genus","Simulium",2
"395",153123,237,"Dicranota",23,"Genus","Dicranota",1
"396",153123,250,"Baetis",23,"Genus","Baetis",1
"397",153123,267,"Drunella doddsii",25,"Species","Drunella_doddsii",88
"398",153123,279,"Cinygmula",23,"Genus","Cinygmula",8
"399",153123,280,"Epeorus",23,"Genus","Epeorus",2
"400",153123,303,"Ameletus",23,"Genus","Ameletus",6
"401",153123,419,"Sweltsa",23,"Genus","Other_Chloroperlidae",31
